gvkey,cik,datadate,fyear,Company name,Net profit margin,Gross profit margin,Operating profit margin,2020 ROA(return on assets),2020 Total assets turnover,working capital,Current ratio,Quick ratio,Cash ratio,Financial leverage,Debt to total assets ratio
33743,1398733,12/31/2020,2020,AQUESTIVE THERAPETC INC,-1.216667757,0.772623176,-0.856856202,-0.887077794,1.027428571,23.521,2.114528052,1.997915087,1.66835671,-1.296657525,1.771213663
33749,1411690,12/31/2019,2019,BIONANO GENOMICS INC,-2.943528483,0.443084214,-2.443281667,null,null,1.891,1.071718436,0.941100618,0.700876095,8.358605423,0.880362818
33749,1411690,12/31/2020,2020,BIONANO GENOMICS INC,-4.834293779,0.487827825,-4.183347054,-0.68,0.181730749,37.845,5.231328265,4.860576923,4.550313059,1.723105866,0.419652605
33751,1695357,12/31/2019,2019,PROVENTION BIO INC,null,null,null,null,null,82.156,22.39479167,22.39479167,22.39479167,1.046740348,0.04465324
33751,1695357,12/31/2020,2020,PROVENTION BIO INC,null,null,null,-0.767053899,0,109.824,7.564494919,7.564494919,7.564494919,1.157057457,0.135738685
33759,1660280,12/31/2019,2019,TENABLE HOLDINGS INC,-0.279235503,0.847884575,-0.225471395,null,null,35.319,1.107797206,1.107797206,0.818375488,5.647965219,0.822945085
33759,1660280,12/31/2020,2020,TENABLE HOLDINGS INC,-0.097067155,0.847485695,-0.058334337,-0.061876167,0.909936688,108.891,1.290451905,1.290451905,0.982792837,4.583606013,0.781831162
33766,1736946,12/31/2019,2019,ARLO TECHNOLOGIES INC,-0.232295605,0.125819241,-0.332642355,null,null,175.668,1.597711474,1.364217883,0.93102099,2.668515459,0.625259806
33766,1736946,12/31/2020,2020,ARLO TECHNOLOGIES INC,-0.283493955,0.183724668,-0.262161421,-0.244586538,1.001699631,119.202,1.502228814,1.229609937,0.902479924,3.094694506,0.676866328
33767,1314727,09/30/2019,2019,SONOS INC,-0.003780071,0.447134927,0.033401992,null,null,276.635,1.687336325,1.141253845,0.885975243,2.71103272,0.631136875
33767,1314727,09/30/2020,2020,SONOS INC,-0.015165932,0.458696491,0.027804585,-0.024649195,2.008440633,267.362,1.680284468,1.220174802,1.080396423,2.73990646,0.635024036
33779,1688757,12/31/2019,2019,ESTABLISHMNT LBS HLDNG,-0.425947636,0.649237984,-0.308747837,null,null,72.597,4.123526375,2.890413906,1.910851046,2.941662039,0.660056122
33779,1688757,12/31/2020,2020,ESTABLISHMNT LBS HLDNG,-0.450198403,0.65957296,-0.290141244,-0.243759112,0.640035072,106.399,5.108069498,4.211930502,3.473436293,2.086258188,0.520672942
33780,1205922,12/31/2019,2019,VACCINEX INC,-60.92351816,-60.73804971,-60.73804971,null,null,-2.868,0.583018319,0.583018319,0.45245711,-0.175477379,1.493918332
33780,1205922,12/31/2020,2020,VACCINEX INC,-46.1616,-44.8384,-44.8384,-2.465475987,0.055378345,-1.894,0.85629742,0.85629742,0.844385432,-0.440338664,1.223209708
33781,1668370,12/31/2019,2019,TOUGHBUILT INDUSTRIES,-0.225301205,0.305866946,-0.437716082,null,null,1.981,1.273505454,0.967554881,0.03851995,-6.58490566,0.691786055
33781,1668370,12/31/2020,2020,TOUGHBUILT INDUSTRIES,-0.439950297,0.313764772,-0.348962824,-0.631079262,1.623065525,16.151,2.982934316,1.88839779,0.392756292,1.421017265,0.296278782
33798,1691077,12/31/2019,2019,EVMO INC,-0.568329718,0.459291396,-0.235285611,null,null,-0.556,0.790583804,0.790583804,0.768361582,2.021043771,0.505206164
33798,1691077,12/31/2020,2020,EVMO INC,-0.459519748,0.49783493,-0.260464506,-0.529482915,35.28240741,-4.246,0.048408785,0.048408785,0.02173913,6.141132776,0.837163592
33816,1740547,03/31/2020,2019,UROVANT SCIENCES LTD,null,null,null,null,null,27.387,1.885422392,1.885422392,1.876628625,-1.091180223,1.916438897
33824,1716621,12/31/2019,2019,RA MEDICAL SYSTEMS INC,-7.911793305,-0.03208779,-7.821919711,null,null,29.186,5.283240387,4.875697094,4.760346346,1.32974359,0.247975318
33824,1716621,12/31/2020,2020,RA MEDICAL SYSTEMS INC,-8.182746879,0.201589103,-7.126901249,-1.077965189,0.15948588,19.858,3.558361247,3.272610152,3.241947952,1.581217194,0.367575812
33855,1614067,12/31/2019,2019,ARIDIS PHARMACEUTICALS,-29.04207436,-28.13013699,-28.13013699,null,null,6.506,1.33655786,1.33655786,1.315193213,7.691694169,0.869989631
33855,1614067,12/31/2020,2020,ARIDIS PHARMACEUTICALS,-22.333,-22.064,-22.064,-1.477343388,0.078400627,-9.685,0.568404635,0.568404635,0.552005348,-1.741389241,1.574254151
33858,866439,12/31/2019,2019,DARKPULSE INC,null,null,null,null,null,-3.214,0.000621891,0.000621891,0.000621891,-0.148274954,7.763765542
33858,866439,12/31/2020,2020,DARKPULSE INC,null,null,null,-0.567901235,null,-3.242,0,0,0,-0.123947972,9.090534979
33911,1683695,12/31/2019,2019,INTERNATIONAL MONEY EXPR INC,0.071219215,0.031231273,0.031231273,null,null,64.511,1.770593435,1.770593435,1.28798557,4.061429056,0.753781246
33911,1683695,12/31/2020,2020,INTERNATIONAL MONEY EXPR INC,0.108824079,0.055545892,0.055545892,0.130202372,1.66257511,102.785,2.224491012,2.224491012,1.56351485,2.752707907,0.636721354
33951,1727263,12/31/2019,2019,FRONTDOOR INC,0.112087912,0.496703297,0.20952381,null,null,97,1.266483516,1.266483516,1.236263736,-6.983240223,1.1432
33951,1727263,12/31/2020,2020,FRONTDOOR INC,0.075983718,0.485753053,0.169606513,0.079715302,2.354632588,223,1.553349876,1.553349876,1.540942928,-23.03278689,1.04341637
33955,1739104,12/31/2019,2019,ELANCO ANIMAL HLTH INC,0.022110062,0.551742104,0.216248779,null,null,1554.6,2.899328039,1.615638363,0.52840562,1.61996791,0.382703822
33955,1739104,12/31/2020,2020,ELANCO ANIMAL HLTH INC,-0.171111722,0.557419118,0.153056548,-0.031657124,0.95808576,1340.2,1.645475124,0.885421182,0.366854501,2.087412546,0.520938014
33997,1710340,12/31/2019,2019,ETON PHARMACEUTICALS,-19.10323253,0.993743483,-18.93013556,null,null,13.046,7.645950076,7.452368823,7.211411105,1.618199052,0.382029053
33997,1710340,12/31/2020,2020,ETON PHARMACEUTICALS,-717.1794872,-678.4615385,-678.4615385,-1.062730347,0.001578883,20.907,6.510542963,6.183183975,6.17053242,1.680329439,0.404878605
34015,1510487,12/31/2019,2019,PRINCIPIA BIOPHARMA,-1.529920364,-1.619254835,-1.619254835,null,null,303.606,19.81194622,19.81194622,19.73313093,1.066182329,0.062074119
34016,1724344,12/31/2019,2019,ENTASIS THRPTCS HLDNG,-4.715053763,-4.784301075,-4.784301075,null,null,41.45,6.485706723,6.485706723,6.322657491,1.210570012,0.173942862
34016,1724344,12/31/2020,2020,ENTASIS THRPTCS HLDNG,-14.17630545,-14.18528916,-14.18528916,-0.820299555,0.059236347,51.567,7.020665499,7.020665499,6.8,1.177264817,0.150573443
34048,1742924,12/31/2019,2019,LIVENT CORP,0.129248198,0.365345005,0.252574665,null,null,149.5,2.220408163,1.294693878,0.24,1.580147059,0.36714751
34048,1742924,12/31/2020,2020,LIVENT CORP,-0.065579459,0.238029146,0.081540597,-0.020175064,1.153722978,167.5,3.035236938,1.752126367,0.330498177,1.655708731,0.396029035
34051,1735707,12/31/2019,2019,GARRETT MOTION INC,0.096366995,0.241995074,0.165332512,null,null,-193,0.861350575,0.703304598,0.195402299,-1.066572902,1.937582418
34051,1735707,12/31/2020,2020,GARRETT MOTION INC,0.026367831,0.214897825,0.140738299,0.026516407,1.614688664,-125,0.93762475,0.820359281,0.389720559,-1.307192374,1.764998343
34065,1382101,12/31/2019,2019,SUTRO BIOPHARMA INC,-1.304380382,-1.18614283,-1.18614283,null,null,95.601,3.8998999,3.8998999,3.708860376,1.599055108,0.374630684
34065,1382101,12/31/2020,2020,SUTRO BIOPHARMA INC,-0.752024718,-1.562660924,-1.562660924,-0.081520181,0.112966773,348.585,12.77771396,12.77771396,12.58989087,1.186909724,0.15747594
34076,1475115,12/31/2019,2019,EVENTBRITE INC,-0.210403273,0.647507199,-0.148787794,null,null,174.268,1.497470797,1.497470797,1.332393208,1.89757289,0.473011021
34076,1475115,12/31/2020,2020,EVENTBRITE INC,-1.715326016,0.60133887,-0.692746897,-0.282420807,0.243898625,290.597,2.178720349,2.178720349,2.133027225,2.521405575,0.603395816
34077,1655759,12/31/2019,2019,ARVINAS INC,-1.635610573,-1.162555845,-1.162555845,null,null,258.068,8.864809679,8.864809679,8.673391644,1.330655621,0.248490756
34077,1655759,12/31/2020,2020,ARVINAS INC,-5.473442803,-5.581689753,-5.581689753,-0.166346748,0.031008921,654.003,14.32388713,14.32388713,14.15185902,1.116948329,0.104703437
34078,1711754,12/31/2019,2019,INMUNE BIO INC,null,null,null,null,null,7.065,11.09285714,11.09285714,10.17142857,1.036425244,0.035145076
34078,1711754,12/31/2020,2020,INMUNE BIO INC,-1099.909091,-1111.545455,-1111.545455,-0.297594451,0.000458601,22.209,13.49803039,13.49803039,12.48564997,1.049105876,0.046807359
34082,1656634,12/31/2019,2019,GRITSTONE BIO INC,-21.63413517,-21.35051546,-21.35051546,null,null,111.773,6.731948718,6.731948718,6.707230769,1.372513845,0.2714099
34082,1656634,12/31/2020,2020,GRITSTONE BIO INC,-26.08719346,-24.61555611,-24.61555611,-0.475314465,0.023017276,148.402,6.498814288,6.498814288,6.498814288,1.32882529,0.247455623
34101,1627475,12/31/2019,2019,UPWORK INC,-0.055426168,0.72002116,-0.040161431,null,null,131.537,1.882218407,1.882218407,1.679962173,1.720658073,0.418827008
34101,1627475,12/31/2020,2020,UPWORK INC,-0.061202587,0.741017804,-0.032749152,-0.043208302,1.035551454,162.054,1.815378345,1.815378345,1.578806221,1.768156761,0.434439286
34102,1576280,12/31/2019,2019,GUARDANT HEALTH INC,-0.352890962,0.723339942,-0.329040233,null,null,524.624,8.212912806,8.004193362,7.344446889,1.20559048,0.119000348
34102,1576280,12/31/2020,2020,GUARDANT HEALTH INC,-0.885093991,0.733303107,-0.799281554,-0.111711032,0.15184067,1821.552,28.26506908,27.92505501,27.12727327,1.749549286,0.403289754
34118,1468748,12/31/2019,2019,KODIAK SCIENCES INC,null,null,null,null,null,327.519,28.96678337,28.96678337,28.96678337,1.039110028,0.037638004
34118,1468748,12/31/2020,2020,KODIAK SCIENCES INC,null,null,null,-0.124697966,0,940.583,30.93389982,30.93389982,30.93389982,1.24001831,0.193560295
34135,1722964,12/31/2019,2019,Y MABS THERAPEUTICS INC,null,null,null,null,null,198.369,15.60098631,15.60098631,15.60098631,1.087796564,0.080710463
34135,1722964,12/31/2020,2020,Y MABS THERAPEUTICS INC,-5.751180723,-5.760915663,-5.760915663,-0.903746393,0.169577405,102.828,6.263782954,6.263782954,6.263782954,1.247656752,0.198497505
34140,1739936,12/31/2019,2019,MOMENTIVE GLOBAL INC,-0.240253594,0.876199089,-0.073885649,null,null,-31.766,0.835457069,0.835457069,0.743281742,2.663250371,0.624518967
34140,1739936,12/31/2020,2020,MOMENTIVE GLOBAL INC,-0.245190222,0.876785093,-0.108910069,-0.104328123,1.412050689,33.731,1.146157679,1.146157679,1.041397838,2.534435667,0.605434846
34144,1713210,06/30/2019,2019,AGAPE ATP CORP,-0.336351876,0.069857697,-0.08538163,null,null,3.72,25.8,25.8,22.37333333,1.032751092,0.031712474
34144,1713210,12/31/2020,2020,AGAPE ATP CORP,0.102809151,0.791775268,-0.029249928,0.049230343,0.607494722,4.645,5.470644851,4.902791145,4.699711261,1.217046414,0.178338649
34160,1739426,12/31/2019,2019,OSMOTICA PHARMACEUTIC,-1.128608388,0.764072141,0.250246843,null,null,96.693,2.273331841,1.992770323,1.414475157,4.038558775,0.752386914
34160,1739426,12/31/2020,2020,OSMOTICA PHARMACEUTIC,-0.447420791,0.679892514,0.128021632,-0.214555101,1.027316724,117.37,3.104008318,2.782518285,2.30904919,3.952320576,0.746984087
34161,1737287,12/31/2019,2019,ALLOGENE THERAPEUTICS,null,null,null,null,null,511.497,16.46289186,16.46289186,16.39024759,1.141137923,0.12368174
34161,1737287,12/31/2020,2020,ALLOGENE THERAPEUTICS,null,null,null,-0.203791407,0,750.81,8.96024173,8.96024173,8.890267176,1.137282018,0.12071062
34163,1729944,12/31/2019,2019,IMAC HOLDINGS INC,-0.429525321,0.110339812,-0.306293799,null,null,-3.488,0.424991757,0.424991757,0.217441477,2.038334831,0.611274366
34163,1729944,12/31/2020,2020,IMAC HOLDINGS INC,-0.389871445,0.025243475,-0.366887417,-0.253418414,2.698129073,-1.194,0.799361452,0.799361452,0.544950428,1.892829755,0.604324927
34164,1746466,12/31/2019,2019,EQUILLIUM INC,null,null,null,null,null,51.548,14.2753026,14.2753026,14.2753026,1.327160199,0.24651146
34164,1746466,12/31/2020,2020,EQUILLIUM INC,null,null,null,-0.34898394,0,77.929,11.75624569,11.75624569,11.75624569,1.222950726,0.182305567
34193,1459839,12/31/2019,2019,SI-BONE INC,-0.570615593,0.910610541,-0.475906747,null,null,92.688,5.937040588,5.646638969,5.022371365,1.857049898,0.461511508
34193,1459839,12/31/2020,2020,SI-BONE INC,-0.595432434,0.894095685,-0.518307057,-0.195825976,0.336265871,204.771,16.20200445,15.78381589,14.77334818,1.317536888,0.241007968
34194,1169245,12/31/2019,2019,PHASEBIO PHARMACEUTIC,-16.62304108,-16.75645913,-16.75645913,null,null,70.344,9.296261352,9.296261352,9.15084326,1.375404315,0.272941062
34194,1169245,12/31/2020,2020,PHASEBIO PHARMACEUTIC,-308.015625,-263.5875,-263.5875,-1.957324702,0.007970311,25.189,2.683756684,2.683756684,2.683756684,-1.998135069,1.500466668
34215,823546,03/31/2020,2019,ROCKETFUEL BLOCKCHAIN INC,null,null,null,null,null,-0.062,0.114285714,0.114285714,0.114285714,-0.129032258,8.75
34215,823546,03/31/2021,2020,ROCKETFUEL BLOCKCHAIN INC,null,null,null,-2.900613497,0,0.625,4.289473684,4.289473684,4.236842105,1.304,0.233128834
34221,1426332,12/31/2019,2019,NGM BIOPHARMACEUTICAL INC,-0.413302557,-0.403065364,-0.403065364,null,null,315.53,8.944257012,8.944257012,8.81318294,1.150230256,0.130608854
34221,1426332,12/31/2020,2020,NGM BIOPHARMACEUTICAL INC,-1.173049629,-1.113428257,-1.113428257,-0.311469929,0.283270541,265.843,7.242937322,7.242937322,7.091867647,1.174973129,0.148916707
34236,1540755,01/31/2020,2019,ANAPLAN INC,-0.428757377,0.797610496,-0.364321796,null,null,155.223,1.504475254,1.504475254,1.148869649,2.227800234,0.551126719
34236,1540755,01/31/2021,2020,ANAPLAN INC,-0.34386439,0.814300231,-0.285754486,-0.208309826,0.846347374,123.859,1.305685057,1.305685057,0.942135074,2.658598699,0.623861999
34241,1581280,09/30/2019,2019,TWIST BIOSCIENCE CORP,-1.979755447,0.247678588,-1.848653121,null,null,129.781,5.275581472,5.034097648,4.635336364,1.229560369,0.186701178
34241,1581280,09/30/2020,2020,TWIST BIOSCIENCE CORP,-1.553063263,0.392574917,-1.230876804,-0.350808008,0.269059635,298.841,9.294457243,8.953370896,8.221293958,1.186223837,0.156988784
34243,1707753,04/30/2020,2019,ELASTIC NV,-0.390940555,0.735440344,-0.328029559,null,null,158.815,1.494098138,1.494098138,1.093723555,1.943471124,0.485456723
34243,1707753,04/30/2021,2020,ELASTIC NV,-0.212713788,0.754232205,-0.184458552,-0.133002183,0.954920953,187.199,1.415983912,1.415983912,1.059518016,2.158618196,0.536740679
34266,1664106,12/31/2019,2019,LOGICBIO THERAPEUTICS INC,null,null,null,null,null,49.275,14.82963795,14.82963795,14.82963795,1.316243763,0.240262307
34266,1664106,12/31/2020,2020,LOGICBIO THERAPEUTICS INC,-9.444412276,-8.98552403,-8.98552403,-0.40452629,0.04761314,66.391,11.79177503,11.79177503,11.74902471,1.312777769,0.238256448
34290,1500122,03/31/2020,2019,NOBLE VICI GROUP INC,-0.937113018,0.436404327,-0.119955241,null,null,-3.31,0.670843278,0.669451074,0.647772474,-6.938221317,1.149608611
34290,1500122,03/31/2021,2020,NOBLE VICI GROUP INC,-0.546341463,0.397723577,-0.554146341,-0.189509306,0.581175581,-5.242,0.502326023,0.500901927,0.49330675,-2.779868297,1.366497462
34327,1253176,12/31/2019,2019,VAPOTHERM INC,-1.061429403,0.482059704,-0.933103276,null,null,76.911,5.750525015,5.186164299,4.677022854,2.082100523,0.519715792
34327,1253176,12/31/2020,2020,VAPOTHERM INC,-0.409614023,0.537766537,-0.30417631,-0.238813306,0.775722615,120.108,3.861281178,3.387855254,2.828310742,1.893314604,0.471825761
34342,1603756,12/31/2019,2019,AXONICS INC,-5.784008683,0.616570188,-5.745875543,null,null,199.647,17.59162304,16.29028505,15.63550237,1.201193423,0.167494609
34342,1603756,12/31/2020,2020,AXONICS INC,-0.492356659,0.617133635,-0.466391716,-0.160473516,0.340101724,282.264,7.17888884,5.798476424,5.398537717,1.190820197,0.160242661
34361,1748907,12/31/2019,2019,ORCHARD THRPUTCS PLC -ADR,-65.03064067,-68.12495026,-68.12495026,null,null,294.04,6.264250931,6.264250931,5.888552707,1.334526543,0.25067058
34361,1748907,12/31/2020,2020,ORCHARD THRPUTCS PLC -ADR,-58.56608863,-55.51830443,-55.51830443,-0.540971819,0.01160892,171.974,4.335350362,4.322453017,3.876010939,1.574458904,0.364861161
34382,1630212,12/31/2019,2019,AVALON GLOBOCARE CORP,-11.68822768,0.351228978,-11.5530401,null,null,-1.264,0.554144621,0.554144621,0.468077601,2.349081953,0.574301782
34382,1630212,12/31/2020,2020,AVALON GLOBOCARE CORP,-9.201015965,0.407837446,-8.808417997,-1.22313332,1.071539658,-1.306,0.496141975,0.496141975,0.482638889,2.517852805,0.602836195
34410,1682852,12/31/2019,2019,MODERNA INC,-8.53727848,-8.548539255,-8.548539255,null,null,985.689,7.887391259,7.887391259,7.7735178,1.352918344,0.260857091
34410,1682852,12/31/2020,2020,MODERNA INC,-0.929883806,-0.911000193,-0.911000193,-0.101824922,0.127565963,1909.071,1.434986219,1.424384935,1.102993113,2.864379484,0.650884247
34439,1653247,12/31/2019,2019,WAITR HOLDINGS INC,-1.519791313,0.229116995,-0.331676014,null,null,9.129,1.285388271,1.285388271,1.183099912,7.812685525,0.87200304
34439,1653247,12/31/2020,2020,WAITR HOLDINGS INC,0.077502839,0.465369406,0.18085627,0.06819043,2.149599175,64.75,3.136681626,3.136681626,3.039202746,2.636124228,0.620655207
34443,1751788,12/31/2019,2019,DOW INC,-0.031640707,0.199855649,0.145025727,null,null,6136,1.574585635,0.992695945,0.281393389,4.469684661,0.767133699
34443,1751788,12/31/2020,2020,DOW INC,0.031783509,0.191557262,0.133542629,0.01992842,2.019597569,7976,1.718041051,1.204807346,0.534299604,4.943305187,0.788433382
34447,1655210,12/31/2019,2019,BEYOND MEAT INC,-0.041769471,0.353783355,0.041913816,null,null,355.897,8.461622324,6.750906766,5.910602344,1.176607045,0.150098579
34447,1655210,12/31/2020,2020,BEYOND MEAT INC,-0.129680298,0.353427486,-0.038052042,-0.112716504,1.224422532,243.259,3.734261018,2.366146998,1.934807288,1.27488375,0.215614757
34469,1708599,12/31/2019,2019,AGEX THERAPEUTICS,-7.033564815,-6.892361111,-6.892361111,null,null,0.757,1.229602669,1.229602669,1.119502578,3.355275023,0.648347218
34469,1708599,12/31/2020,2020,AGEX THERAPEUTICS,-5.816381156,-4.707708779,-4.707708779,-2.768152866,0.818221638,-3.074,0.426171365,0.426171365,0.365316408,-0.767200938,2.37477707
34544,1758057,12/31/2019,2019,GORES METROPOULOS INC,null,null,null,null,null,0.146,1.107669617,1.107669617,1.107669617,1.039115295,0.037642883
34562,1661181,12/31/2019,2019,ORGANOGENESIS HOLDINGS INC,-0.155007453,0.74512704,-0.076741219,null,null,65.706,2.097038101,1.714395432,1.057251144,3.97040462,0.748136501
34562,1661181,12/31/2020,2020,ORGANOGENESIS HOLDINGS INC,0.053056772,0.763962542,0.108286186,0.06094861,1.940405176,106.127,2.555726578,2.148218186,1.315522524,2.015922346,0.503949147
34566,1711786,12/31/2019,2019,HOTH THERAPEUTICS INC,null,null,null,null,null,2.195,5.988636364,5.988636364,5.988636364,1.183639399,0.155148096
34566,1711786,12/31/2020,2020,HOTH THERAPEUTICS INC,null,null,null,-1.372878123,0,4.471,15.33012821,15.33012821,15.33012821,1.128497632,0.113866107
34578,1728117,12/31/2019,2019,GOSSAMER BIO INC,null,null,null,null,null,372.394,11.08569185,11.08569185,11.04506676,1.210275615,0.173741925
34578,1728117,12/31/2020,2020,GOSSAMER BIO INC,null,null,null,-0.451140364,0,483.672,13.51415265,13.51415265,13.50897801,1.682132567,0.405516533
34584,1665300,12/31/2019,2019,PHUNWARE INC,-0.672114883,0.546057441,-0.625848564,null,null,-17.518,0.116724651,0.116724651,0.032471134,7.21609538,0.8614209
34584,1665300,12/31/2020,2020,PHUNWARE INC,-2.219678032,0.679632037,-1.284371563,-0.697292373,2.037693562,-21.555,0.1854665,0.1854665,0.160374863,-16.08691258,1.062162332
34587,1708493,12/31/2019,2019,HARPOON THERAPEUTICS,-9.619525705,-9.798511338,-9.798511338,null,null,128.104,6.690223426,6.690223426,6.641362768,1.874379113,0.46649
34587,1708493,12/31/2020,2020,HARPOON THERAPEUTICS,-2.861041046,-2.823263013,-2.823263013,-0.29085272,0.134439015,81.836,2.707834217,2.707834217,2.707834217,3.187132005,0.686238286
34600,1750019,12/31/2019,2019,TCR2 THERAPEUTICS INC,null,null,null,null,null,155.652,21.66268419,21.66268419,21.66268419,1.050352448,0.047938621
34600,1750019,12/31/2020,2020,TCR2 THERAPEUTICS INC,null,null,null,-0.272645667,0,226.698,26.64457014,26.64457014,26.64457014,1.04078242,0.039184386
