,gvkey,cik,datadate,fyear,Company name,Net profit margin,Gross profit margin,Operating profit margin,2020 ROA(return on assets),2020 Total assets turnover,working capital,Current ratio,Quick ratio,Cash ratio,Financial leverage,Debt to total assets ratio
2356,29133,780571,12/31/2020,2020,ITRON INC,-0.026666207,0.301261187,0.08499229300000001,-0.022230337000000003,2.336277307,380.36300000000006,1.691696111,1.3600406619999998,0.687502614,3.192736985,0.677688689
2358,29151,911147,12/31/2020,2020,CENTURY CASINOS INC,-0.157762236,0.508163856,0.160835185,-0.070512369,3.215615819,34.459,1.5727606669999998,1.545168958,1.408257567,5.761633122999999,0.81346877
2360,29155,1683606,12/31/2020,2020,CARS.COM INC,-1.492448443,0.7037459159999999,0.25928259800000003,-0.75960852,3.074460498,87.713,1.970620131,1.970620131,0.934313031,3.162221909,0.6837666590000001
2362,29156,912767,12/31/2020,2020,UFP INDUSTRIES INC,0.047880887999999996,0.169378413,0.083116059,0.102615046,3.350315465,1074.613,3.317229795,2.084961908,1.057811445,1.646829179,0.38327683
2364,29191,1652535,12/31/2020,2020,ICHOR HOLDINGS LTD,0.036400886,0.155702685,0.08140348900000001,0.042986570999999994,1.8442811780000001,333.68,3.0593208830000003,2.227668267,1.604484244,1.880477739,0.46822024
2366,29218,737207,12/31/2020,2020,ADHERA THERAPEUTICS INC,,,,-3766.0,0.0,-14.773,6.76865e-05,6.76865e-05,6.76865e-05,-6.769109999999999e-05,14774.0
2368,29241,912093,06/30/2020,2020,VIAVI SOLUTIONS INC,0.025257414,0.651236469,0.181642172,0.016157181,1.2437609459999999,680.8,3.924398625,3.566580756,2.463058419,2.496907506,0.599504588
2370,29251,1348911,04/30/2021,2020,KALVISTA PHARMACEUTICALS,,,,-0.17000658100000002,0.0,254.49,27.03744629,27.03744629,25.97155719,1.057622097,0.05448269
2372,29275,1653558,12/31/2020,2020,PRIORITY TECHNLGY HLDNGS INC,0.063463603,0.21630451399999998,0.152435315,0.061415077,2.9756409880000003,-12.964,0.9129044390000001,0.9129044390000001,0.620586101,-4.239164401,1.2358955459999998
2374,29293,883975,12/31/2020,2020,MICROBOT MEDICAL INC,,,,-0.348909776,0.0,23.908,18.77546468,18.77546468,18.52267658,1.081084417,0.07500285400000001
2376,29332,914139,12/31/2020,2020,PARKERVISION INC,,,,-4.393626571,0.0,-3.755,0.373017198,0.373017198,0.373017198,-0.101686406,10.83415619
2378,29375,1333835,12/31/2020,2020,CASA SYSTEMS INC,0.063067393,0.5503018470000001,0.107268733,0.050309757999999996,1.060722782,251.57299999999998,3.1112024910000002,2.261897769,1.4655382209999999,6.454631157000001,0.84507248
2380,29382,913241,12/31/2020,2020,MADDEN STEVEN LTD,-0.015307693,0.386090526,0.056752542,-0.016169476999999998,1.721202278,462.325,2.959701758,2.529802981,1.3526255109999998,1.465080493,0.305329502
2382,29392,915389,12/31/2020,2020,EASTMAN CHEMICAL CO,0.056414492999999996,0.30071993399999997,0.19686061600000002,0.029720822999999997,2.392826885,1503.0,1.737487733,1.060843965,0.317468106,2.6702639880000003,0.6202201079999999
2384,29418,1681682,12/31/2020,2020,ENDRA LIFE SCIENCES INC,,,,-1.337820878,0.0,7.227,8.32218845,7.724417427000001,7.724417427000001,1.222625192,0.182087849
2386,29449,914156,12/31/2020,2020,UFP TECHNOLOGIES INC,0.074531841,0.295206079,0.14193329,0.065791028,2.496006345,56.727,4.747572174,3.516020347,1.770099756,1.148739634,0.129480719
2388,29517,910329,12/31/2020,2020,MEDIFAST INC,0.11002821900000001,0.75083811,0.155434822,0.372564147,3.989697585,122.964,2.104301751,1.62480467,1.6195599459999999,1.755745774,0.43044146
2390,29558,1675634,08/31/2020,2020,SHIFTPIXY INC,-8.718699375,0.110738255,-2.055426984,-4.325315729,0.95671427,-2.793,0.763825469,0.763825469,0.543040758,-580.6666667000001,1.001722158
2392,29609,910406,06/30/2020,2020,HAIN CELESTIAL GROUP INC,-0.039148392000000004,0.246928409,0.08908892,-0.036741496,3.6615769410000003,260.657,1.8680551619999999,1.041584937,0.297375423,1.51601672,0.340376668
2394,29621,914712,07/31/2020,2020,STEEL CONNECT INC,-0.006750016,0.208171045,0.105737897,-0.006960215,3.501845283,-26.389,0.8944152809999999,0.832982571,0.408515116,15.55106723,0.889355772
2396,29666,1615063,12/31/2020,2020,INSPIRED ENTERTAINMENT,-0.162162162,0.777277277,0.332832833,-0.099969145,1.8330275230000002,14.1,1.14857745,0.963119073,0.586933614,-3.186823992,1.313792039
2398,29684,1640455,12/31/2020,2020,JOUNCE THERAPEUTICS INC,-0.703283659,-0.669179807,-0.669179807,-0.179506707,0.294899026,192.067,10.93929828,10.93929828,10.93929828,1.155905989,0.134877741
2400,29687,1251769,12/31/2020,2020,APOLLO ENDOSURGERY INC,-0.53774258,0.57132325,-0.286910198,-0.2919922,0.71840082,46.861999999999995,5.016283853,4.13301337,3.428693864,11.47044882,0.912819453
2402,29698,915358,04/30/2021,2020,SIGMATRON INTERNATIONAL INC,0.005548774,0.112451795,0.034812166,0.007936222,1.9619297230000001,56.239,1.659192405,0.509593858,0.061102971,3.206873772,0.6881698279999999
2404,29705,915779,04/30/2021,2020,DAKTRONICS INC,0.022666497999999997,0.283447399,0.073553055,0.029123262999999996,1.8189718609999999,118.383,1.807413723,1.076578911,0.599147456,1.9382911230000002,0.484081628
2406,29722,915778,12/31/2020,2020,DSP GROUP INC,-0.05931167,0.524109015,-0.040277778,-0.031366498,1.249467928,62.217,3.115792695,2.807658301,2.396755764,1.385533609,0.27825641100000004
2409,29751,915913,12/31/2020,2020,ALBEMARLE CORP,0.120094256,0.392736574,0.250297788,0.035955022999999996,1.418244806,404.335,1.224400047,0.808029419,0.454044706,2.4485450280000003,0.5724220560000001
2411,29830,1732845,09/30/2020,2020,WESTROCK CO,-0.039303024,0.24147268300000002,0.14906592,-0.024006505,3.5550791760000005,2015.8,1.688244734,0.9974051690000001,0.20239680399999999,2.7072507669999997,0.629989194
2413,29837,882796,12/31/2020,2020,BIOCRYST PHARMACEUTICALS INC,-10.2635302,-9.487031215,-9.487031215,-0.546178092,0.055009265,218.146,3.064720692,2.9980975639999996,2.91626441,-17.37695982,1.057547466
2415,29894,918541,12/31/2020,2020,NN INC,-0.23528421100000002,0.19633526199999998,0.060544892,-0.160956986,1.9865159980000002,111.98700000000001,2.084819483,1.479216514,0.57430423,2.4590087819999997,0.425184251
2417,29914,1509745,12/31/2020,2020,LEAP THERAPEUTICS INC,-18.34266667,-19.00333333,-19.00333333,-0.506041824,0.028694953999999998,44.902,7.090884428,7.090884428,7.0809820939999994,1.165484127,0.14198745699999998
2419,29930,918251,03/31/2021,2020,MOTORCAR PARTS OF AMER INC,0.03971286,0.232761076,0.088237035,0.025328996,1.278879808,96.725,1.296583275,0.285170683,0.09038085900000001,2.8155274039999996,0.644826757
2421,29955,885590,12/31/2020,2020,BAUSCH HEALTH COMPANIES INC,-0.069764545,0.742244923,0.393671359,-0.017949293,1.5026207409999999,429.0,1.087319357,0.86464482,0.5436596779999999,58.31588785,0.9806083529999999
2425,30032,918646,03/31/2021,2020,EAGLE MATERIALS INC,0.20919216899999998,0.33335819,0.30689764,0.119578072,2.4522728959999998,492.335,3.90713535,2.5150867409999997,1.629539308,2.088816695,0.52126005
2427,30091,1564408,12/31/2020,2020,SNAP INC,-0.37693656700000006,0.5371068520000001,-0.30931140100000004,-0.188056179,0.750942113,2670.6479999999997,5.002008011,5.002008011,3.8866807430000003,2.156347533,0.536252861
2429,30092,1652561,12/31/2020,2020,DSWISS INC,0.005934718,0.287091988,0.039317507,0.023255814,5.640167364,-0.14300000000000002,0.62565445,0.523560209,0.5,-3.621052632,1.203488372
2431,30098,1699150,12/31/2020,2020,INGERSOLL RAND INC,-0.006781801,0.349985744,0.16775284099999999,-0.002073655,1.271380855,2363.5,2.577138663,1.947484319,1.262111304,1.760869327,0.42775210799999996
2433,30137,906709,12/31/2020,2020,NEKTAR THERAPEUTICS,-2.906451296,-2.402785861,-2.402785861,-0.288828653,0.134371114,1022.2260000000001,9.829114087999999,9.697034868,9.317095501,1.428361776,0.299897255
2435,30170,866374,03/31/2021,2020,FLEX LTD,0.02541038,0.091071132,0.05720444400000001,0.03870927,2.12303089,3529.0,1.4504723,0.953280572,0.41192239,4.608847497,0.7830260170000001
2437,30175,919956,12/31/2020,2020,DIVERSICARE HEALTHCARE SVCS,0.01084466,0.06825262,-0.007424566999999999,0.011728945,4.8911485589999995,-15.584000000000001,0.861899065,0.861899065,0.32059019,-14.05053506,1.071171667
2439,30220,864240,12/31/2020,2020,SYPRIS SOLUTIONS INC,0.020255993,0.170840114,0.032994924,0.027475786000000002,2.0880920990000003,16.749000000000002,1.738264204,1.022612069,0.649094195,4.108832487,0.756621862
2441,30259,921738,12/31/2020,2020,PENN NATIONAL GAMING INC,-0.187079107,0.478022746,0.165507028,-0.045645755999999996,1.716402878,1225.0,2.424418605,2.424418605,2.312325581,5.570354335,0.8189305459999999
2443,30260,920371,12/31/2020,2020,SIMPSON MANUFACTURING INC,0.147482738,0.48470872200000004,0.22889873,0.151715644,1.683547127,559.078,3.880939498,2.4188116109999998,1.5679039069999998,1.256514395,0.204147597
2445,30280,1697851,12/31/2020,2020,REKOR SYSTEMS INC,-1.535845787,0.806909248,-1.0935672509999999,-0.351022227,0.382835821,18.202,4.07570125,3.86211558,3.629266644,1.6038267640000001,0.211425177
2447,30281,920465,12/31/2020,2020,LA JOLLA PHARMACEUTICAL CO,-1.179598432,-0.6888895540000001,-0.6888895540000001,-0.545672245,0.916694097,24.118000000000002,2.954773869,2.467417734,1.994569622,-0.7853097520000001,2.219315366
2449,30311,1590750,12/31/2020,2020,VIRIDIAN THERAPEUTICS INC,-105.4428571,-38.0647619,-38.0647619,-0.843510723,0.008101164000000001,118.93700000000001,12.14268316,12.14268316,12.14268316,-2.1600783359999998,0.08546722
2451,30312,921582,12/31/2020,2020,IMAX CORP,-1.049429575,0.501091217,-0.376283731,-0.144099223,,0.0,,,,2.588271001,0.5341849160000001
2453,30398,922521,12/31/2020,2020,FALCONSTOR SOFTWARE INC,0.077053287,0.8914618459999999,0.208206378,0.084887364,2.151347414,-4.471,0.605592802,0.604269584,0.331598447,-0.91771632,1.124347307
2455,30435,1687932,01/31/2021,2020,J JILL INC,-0.326679633,0.57560284,-0.09229958099999999,-0.280388268,3.767403261,-38.76,0.745048642,0.36331884,0.127791408,-5.1309830960000005,1.194894425
2457,30463,923120,08/31/2020,2020,GREENBRIER COS INC (THE),0.017537137,0.167191762,0.096678986,0.015428343,,0.0,,,,2.454546369,0.5260709920000001
2459,30477,63296,09/30/2020,2020,MATTHEWS INTL CORP  -CL A,-0.058169026,0.36395302399999996,0.11908782300000001,-0.042050377,2.603155464,258.705,1.816444071,1.263848038,0.332277163,3.3932698869999998,0.7049969770000001
2461,30547,1697500,12/31/2020,2020,SOLARIS OILFIELD IF INC,-0.28493046899999996,0.310528667,0.150481666,-0.07123400099999999,1.259922674,61.525,4.044736972,3.99752561,3.0947196519999998,2.04664752,0.23408093300000002
2463,30558,924822,12/31/2020,2020,MILLER INDUSTRIES INC/TN,0.045801691,0.135049732,0.074071913,0.074872619,2.275083925,175.58700000000002,2.586409714,1.828029851,0.5483095720000001,1.410535558,0.29104942100000003
2465,30576,926282,12/31/2020,2020,ADTRAN INC,0.004694873,0.46317940399999996,0.025902746,0.004523673,1.595719209,223.225,3.3698682489999996,2.037953988,0.7601732609999999,1.409538697,0.290548034
2467,30612,896262,12/31/2020,2020,AMEDISYS INC,0.088634475,0.446411546,0.129894054,0.11715686199999999,5.722681112999999,-94.353,0.79323833,0.79323833,0.22864462,1.9366677209999998,0.48268119299999995
2469,30614,924168,12/31/2020,2020,ENERGY FOCUS INC,-0.355419539,0.31905158100000003,-0.234490135,-0.482455433,1.519321055,3.5189999999999997,1.465660977,0.719200741,0.451766574,2.913513514,0.6567718000000001
2471,30622,1614178,01/31/2021,2020,YEXT INC,-0.266992988,0.786297337,-0.236056403,-0.15888212699999998,0.942785977,116.023,1.4459661519999998,1.4459661519999998,1.0713711890000002,2.875908992,0.652283851
2473,30651,916540,12/31/2020,2020,DARLING INGREDIENTS INC,0.08309781599999999,0.247236013,0.141271802,0.052877516,3.618991605,311.689,1.4615529280000001,0.860458608,0.254406527,1.9410468999999997,0.47371551799999995
2475,30655,1689923,12/31/2020,2020,ALTERYX INC,-0.049209785,0.9395830470000001,0.020631607,-0.016634193000000002,0.50933247,704.2860000000001,3.626178784,3.626178784,3.020669031,3.0732438319999997,0.674610915
2477,30666,838875,12/31/2020,2020,WILLAMETTE VALLEY VINEYARDS,0.12429068300000001,0.680541827,0.25118067,0.042709775,0.779849255,27.721999999999998,4.795454545,2.3737677980000003,1.941675794,2.408422966,0.26000754800000003
2479,30736,1660134,01/31/2021,2020,OKTA INC,-0.318798598,0.76397494,-0.219839267,-0.080736099,0.290222183,1332.953,1.86241002,1.86241002,1.727886135,4.753015303,0.789607242
2481,30870,929940,06/30/2020,2020,ASPEN TECHNOLOGY INC,0.383605276,0.91305241,0.445931884,0.187746157,0.920479983,415.94199999999995,2.773755,2.773755,1.290595229,2.62313312,0.6187764960000001
2483,30923,1681459,12/31/2020,2020,TECHNIPFMC PLC,-0.25411597399999997,0.16813270100000002,0.076460494,-0.166945959,1.130427185,1029.5,1.0988459179999999,0.855346033,0.536283509,4.740407299,0.783776647
2485,30964,923601,03/31/2021,2020,SINGING MACHINE CO INC,0.047420475,0.268497697,0.037617622999999996,0.12957880900000002,3.529008398,5.945,1.845180552,1.064685812,0.08999147,2.11908976,0.5280992720000001
2487,30998,1579214,12/31/2020,2020,EMERALD HOLDING INC,-4.9733124019999995,0.547880691,-0.328100471,-0.60091047,0.36162361600000004,236.7,3.047577855,3.047577855,2.628027682,2.67750127,0.625853566
2489,31004,1535379,01/31/2021,2020,CLOUDERA INC,-0.18721024100000003,0.808778291,-0.035713217,-0.06487042,0.871068952,334.81199999999995,1.504912465,1.504912465,1.020681366,2.224075076,0.55037489
2491,31059,1403752,12/31/2020,2020,ZYMEWORKS INC,-4.635362378,-4.697132293999999,-4.697132293999999,-0.335364132,0.085592297,369.41,5.3122125460000005,5.3122125460000005,5.133693647,1.3133620540000002,0.23859533100000002
2493,31061,1668243,12/31/2020,2020,UROGEN PHARMA LTD,-10.88939741,0.949741504,-10.14687685,-1.053104381,0.102050701,94.18299999999999,5.393683522999999,5.302061952,4.973315917,1.266203103,0.210237285
2495,31091,1615165,12/31/2020,2020,VERITONE INC,-0.829625009,0.7463436609999999,-0.712483538,-0.269490133,0.368583418,68.319,1.7741705190000001,1.7741705190000001,1.377209682,2.013989344,0.503473043
2497,31094,1689813,12/31/2020,2020,BIOHAVEN PHRMCUTCL HLD,-12.05142471,0.759834661,-10.05090606,-1.116192001,0.105446416,326.64599999999996,2.180250036,2.037299465,1.6033097269999999,-1.759804801,1.483553259
2499,31099,1672909,12/31/2020,2020,CANTERBURY PARK HOLDING CORP,0.032045866,0.030778515,0.030778515,0.015434925,3.506136267,-0.643,0.9363051020000001,0.914611194,0.49232293200000005,1.341411109,0.254516387
2501,31112,1636651,12/31/2020,2020,OVID THRPUTCS INC,-6.422762939,1.0,-6.429737656,-1.067302373,0.16857956,52.78,3.392240402,3.392240402,3.385804288,1.7401448480000001,0.425335195
2503,31170,931584,12/31/2020,2020,UNVL STAINLESS & ALLOY PRODS,-0.10597504,0.123712659,0.020046625,-0.062851844,1.3107952390000002,103.223,4.045555128999999,0.759330835,0.225267754,1.342812832,0.255294576
2505,31177,1160308,12/31/2020,2020,SAVARA INC,-193.0544747,-187.7237354,-187.7237354,-0.507596296,0.003019231,76.947,10.41362858,10.41362858,10.20626376,1.518180265,0.341316691
2507,31214,926423,01/31/2021,2020,MIND TECHNOLOGY INC,-0.957152958,0.34452038700000004,-0.39321235,-0.510675754,0.7918704040000001,18.955,3.4189637569999998,1.9573762119999998,1.35158244,5.438047046,0.235067777
2509,31236,1441683,12/31/2020,2020,APPIAN CORP,-0.109914536,0.7277664140000001,-0.105232572,-0.06531829900000001,0.8334874940000001,209.532,2.344118855,2.344118855,2.344118855,1.727958059,0.42128225
2511,31249,1326190,12/31/2020,2020,ALTIMMUNE INC,-5.991936469,-4.671472205,-4.671472205,-0.200085674,0.035547236,218.237,19.15615641,19.15615641,18.12678869,1.085175052,0.078489689
2513,31294,1560241,12/31/2020,2020,G1 THERAPEUTICS INC,-2.1917632769999997,-2.1175665230000003,-2.1175665230000003,-0.43427316299999996,0.20927298600000002,192.949,9.230559228999999,9.230559228999999,9.220449601,1.288698682,0.224023417
2515,31301,1404281,12/31/2020,2020,ELEDON PHARMACEUTICALS INC,,,,-0.11568324199999999,0.0,113.147,46.56866694,46.56866694,46.52436569,1.034570505,0.033415321
2517,31337,1088413,05/31/2021,2020,GREYSTONE LOGISTICS INC,0.051644205,0.265737389,0.18561417,0.076675051,5.143796546,-2.6010000000000004,0.829140117,0.603034881,0.29166393,4.365578517,0.742670935
2519,31348,1686850,12/31/2020,2020,MOTUS GI HOLDINGS INC,-196.5,-0.214285714,-184.1428571,-0.8002410240000001,0.004432985,11.497,2.083600377,2.007728558,2.004429783,2.131443756,0.530834441
2521,31370,1138978,08/31/2020,2020,NOVO INTEGRATED SCIENCES INC,-0.6252385189999999,0.39880422299999996,-0.354535046,-0.138877116,1.8302677530000002,1.695,1.651923077,1.651923077,0.8692307690000001,1.194753899,0.164420333
2523,31386,1593548,12/31/2020,2020,PLAYAGS INC,-0.51122408,0.707341608,0.295155293,-0.11525450300000001,1.048591054,116.365,3.712281192,3.085238794,2.112276531,13.77346002,0.9273966020000001
2525,31405,1300699,12/31/2020,2020,ATHENEX INC,-1.012383043,0.370715626,-0.8257509120000001,-0.380348608,0.49455578,229.82,4.698363399,4.234161021,3.8543312789999997,2.137833403,0.5697748539999999
2527,31418,868278,12/31/2020,2020,PROPHASE LABS INC,-0.146410362,0.348284415,-0.243626843,-0.067664385,0.913577139,9.593,2.524149984,2.041309183,1.5400381319999998,2.97508526,0.663875179
2529,31457,1351636,12/31/2020,2020,SHOTSPOTTER INC,0.026785324,0.7170813840000001,0.169480037,0.018471049,1.468846351,0.157,1.005067949,1.005067949,0.5879789529999999,1.933245883,0.482735223
2531,31460,933036,12/31/2020,2020,RENT-A-CENTER INC,0.073951981,0.819367271,0.33852002200000003,0.11885629800000001,,0.0,,,,2.957336846,0.661857931
2533,31477,933974,09/30/2020,2020,BROOKS AUTOMATION INC,0.072277891,0.462573821,0.162851217,0.041595767,1.381582655,438.335,3.076255933,2.532323156,1.560871172,1.284695958,0.221605708
2535,31494,1616533,08/31/2020,2020,SMART GLOBAL HOLDINGS INC,-0.0010183739999999998,0.21565035600000002,0.081768425,-0.001453074,2.016089167,274.221,1.970731604,1.393749845,0.606990007,2.788361739,0.641366475
2537,31516,927761,12/31/2020,2020,MYMETICS CORP,-6.226086957000001,-2.3304347830000003,-2.3304347830000003,-0.513577211,0.539182853,-74.766,0.019578017,0.019578017,0.018450281000000002,-0.146265793,7.836868532
2539,31542,1692415,12/31/2020,2020,CO-DIAGNOSTIC INC,0.569782571,0.77746033,0.5611175939999999,0.596305291,1.090593915,63.85,15.15742794,13.38470067,10.69356984,1.0680690290000001,0.063730926
2541,31564,935036,12/31/2020,2020,ACI WORLDWIDE INC,0.056137499,0.5289935579999999,0.254697054,0.021453227000000002,1.120708555,249.30900000000003,1.2752955209999999,1.2752955209999999,0.22860629100000002,2.806987752,0.643746219
2543,31567,933034,06/30/2020,2020,STRATTEC SECURITY CORP,-0.019737867,0.14216195199999998,0.027684921,-0.028639214,3.0733520519999997,77.22800000000001,2.60423764,1.292064811,0.360054009,1.744458751,0.339317253
2545,31607,935494,12/31/2020,2020,NATIONAL INSTRUMENTS CORP,0.111651697,0.7760219979999999,0.146632667,0.076232377,1.5146108440000001,467.655,2.224705448,1.716622452,1.0177399040000001,1.5385195669999998,0.350024516
2547,31628,1442836,12/31/2020,2020,MERSANA THRPEUTIC INC,-106.33454109999998,-105.19323670000001,-105.19323670000001,-0.322038486,0.0032021040000000003,228.577,8.618471486,8.618471486,8.618471486,1.198661037,0.16573579300000002
2549,31629,716634,12/31/2020,2020,READING INTL INC  -CL A,-0.837378953,-0.279738512,-0.49284631799999995,-0.094469615,1.378893867,-64.14,0.468190072,0.459409487,0.392995431,8.874602991,0.882386778
2551,31656,1420565,12/31/2020,2020,AILERON THERAPEUTIC INC,,,,-1.294718805,0.0,12.366,4.122727273,4.122727273,4.122727273,1.3436112480000002,0.255737103
2553,31752,944148,12/31/2020,2020,CBIZ INC,0.081231708,0.167740952,0.11994953800000001,0.051725049,2.208589674,58.157,1.153743054,1.153743054,0.582265765,2.154441946,0.53584268
